Mun;2017;2018;2019;2020;2021;Total
220080 Antônio Almeida;0.0;0.0;0.0;0.0;0.0;0.0
220090 Aroazes;0.0;0.0;0.0;0.0;0.0;0.0
220095 Aroeiras do Itaim;0.0;0.0;0.0;0.0;0.0;0.0
220100 Arraial;0.0;0.0;0.0;0.0;0.0;0.0
220105 Assunção do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220110 Avelino Lopes;0.0;0.0;0.0;0.0;0.0;0.0
220115 Baixa Grande do Ribeiro;0.0;0.0;0.0;0.0;0.0;0.0
220117 Barra D'Alcântara;0.0;0.0;0.0;0.0;0.0;0.0
220120 Barras;336.0;308.0;389.0;248.0;722.0;2003.0
220130 Barreiras do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220140 Barro Duro;0.0;0.0;0.0;0.0;0.0;0.0
220150 Batalha;0.0;0.0;0.0;0.0;0.0;0.0
220155 Bela Vista do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220157 Belém do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220160 Beneditinos;0.0;0.0;0.0;0.0;0.0;0.0
220170 Bertolínia;0.0;0.0;0.0;0.0;0.0;0.0
220173 Betânia do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220177 Boa Hora;0.0;0.0;0.0;0.0;0.0;0.0
220180 Bocaina;0.0;0.0;0.0;0.0;0.0;0.0
220190 Bom Jesus;1226.0;1479.0;1477.0;1086.0;1618.0;6886.0
220191 Bom Princípio do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220192 Bonfim do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220194 Boqueirão do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220196 Brasileira;0.0;0.0;0.0;0.0;0.0;0.0
220198 Brejo do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220200 Buriti dos Lopes;0.0;0.0;0.0;0.0;0.0;0.0
220202 Buriti dos Montes;0.0;0.0;0.0;0.0;0.0;0.0
220205 Cabeceiras do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220207 Cajazeiras do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220208 Cajueiro da Praia;0.0;0.0;0.0;0.0;0.0;0.0
220209 Caldeirão Grande do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220210 Campinas do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220211 Campo Alegre do Fidalgo;0.0;0.0;0.0;0.0;0.0;0.0
220213 Campo Grande do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220217 Campo Largo do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220220 Campo Maior;1505.0;1734.0;2007.0;1160.0;1173.0;7579.0
220225 Canavieira;0.0;0.0;0.0;0.0;0.0;0.0
220230 Canto do Buriti;0.0;136.0;24.0;0.0;55.0;215.0
220240 Capitão de Campos;0.0;0.0;0.0;0.0;0.0;0.0
220245 Capitão Gervásio Oliveira;0.0;0.0;0.0;0.0;0.0;0.0
220250 Caracol;0.0;0.0;0.0;0.0;0.0;0.0
220253 Caraúbas do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220255 Caridade do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220260 Castelo do Piauí;167.0;193.0;181.0;28.0;2.0;571.0
220265 Caxingó;0.0;0.0;0.0;0.0;0.0;0.0
220270 Cocal;0.0;0.0;0.0;0.0;0.0;0.0
220271 Cocal de Telha;0.0;0.0;0.0;0.0;0.0;0.0
220272 Cocal dos Alves;0.0;0.0;0.0;0.0;0.0;0.0
220273 Coivaras;0.0;0.0;0.0;0.0;0.0;0.0
220275 Colônia do Gurguéia;0.0;0.0;0.0;0.0;0.0;0.0
220277 Colônia do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220280 Conceição do Canindé;0.0;0.0;0.0;0.0;0.0;0.0
220285 Coronel José Dias;0.0;0.0;0.0;0.0;0.0;0.0
220290 Corrente;514.0;526.0;447.0;570.0;432.0;2489.0
220300 Cristalândia do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220310 Cristino Castro;0.0;0.0;0.0;0.0;0.0;0.0
220320 Curimatá;319.0;299.0;301.0;201.0;162.0;1282.0
220323 Currais;0.0;0.0;0.0;0.0;0.0;0.0
220327 Curral Novo do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220325 Curralinhos;0.0;0.0;0.0;0.0;0.0;0.0
220330 Demerval Lobão;0.0;0.0;118.0;273.0;449.0;840.0
220335 Dirceu Arcoverde;0.0;0.0;0.0;0.0;0.0;0.0
220340 Dom Expedito Lopes;0.0;0.0;0.0;0.0;0.0;0.0
220345 Dom Inocêncio;0.0;0.0;0.0;0.0;0.0;0.0
220342 Domingos Mourão;0.0;0.0;0.0;0.0;0.0;0.0
220350 Elesbão Veloso;0.0;0.0;0.0;0.0;0.0;0.0
220360 Eliseu Martins;0.0;0.0;0.0;0.0;0.0;0.0
220370 Esperantina;1606.0;1741.0;2075.0;1246.0;1621.0;8289.0
220375 Fartura do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220380 Flores do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220385 Floresta do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220390 Floriano;4248.0;5078.0;6127.0;5795.0;5767.0;27015.0
220400 Francinópolis;0.0;0.0;0.0;0.0;0.0;0.0
220410 Francisco Ayres;0.0;0.0;0.0;0.0;0.0;0.0
220415 Francisco Macedo;0.0;0.0;0.0;0.0;0.0;0.0
220420 Francisco Santos;0.0;0.0;0.0;0.0;0.0;0.0
220430 Fronteiras;89.0;98.0;96.0;16.0;0.0;299.0
220435 Geminiano;0.0;0.0;0.0;0.0;0.0;0.0
220440 Gilbués;0.0;0.0;0.0;0.0;0.0;0.0
220450 Guadalupe;77.0;51.0;18.0;4.0;91.0;241.0
220455 Guaribas;0.0;0.0;0.0;0.0;0.0;0.0
220460 Hugo Napoleão;0.0;0.0;0.0;0.0;0.0;0.0
220465 Ilha Grande;0.0;0.0;0.0;0.0;0.0;0.0
220470 Inhuma;0.0;0.0;0.0;0.0;0.0;0.0
220480 Ipiranga do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220490 Isaías Coelho;0.0;0.0;0.0;0.0;0.0;0.0
220500 Itainópolis;0.0;0.0;0.0;0.0;0.0;0.0
220510 Itaueira;114.0;149.0;169.0;122.0;97.0;651.0
220515 Jacobina do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220520 Jaicós;0.0;0.0;0.0;0.0;178.0;178.0
220525 Jardim do Mulato;0.0;0.0;0.0;0.0;0.0;0.0
220527 Jatobá do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220530 Jerumenha;0.0;0.0;0.0;0.0;0.0;0.0
220535 João Costa;0.0;0.0;0.0;0.0;0.0;0.0
220540 Joaquim Pires;0.0;0.0;0.0;0.0;0.0;0.0
220545 Joca Marques;0.0;0.0;0.0;0.0;0.0;0.0
220550 José de Freitas;0.0;0.0;0.0;0.0;0.0;0.0
220551 Juazeiro do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220552 Júlio Borges;0.0;0.0;0.0;0.0;0.0;0.0
220553 Jurema;0.0;0.0;0.0;0.0;0.0;0.0
220555 Lagoa Alegre;0.0;0.0;0.0;0.0;0.0;0.0
220557 Lagoa de São Francisco;0.0;0.0;0.0;0.0;0.0;0.0
220556 Lagoa do Barro do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220558 Lagoa do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220559 Lagoa do Sítio;0.0;0.0;0.0;0.0;0.0;0.0
220554 Lagoinha do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220560 Landri Sales;0.0;0.0;0.0;0.0;0.0;0.0
220570 Luís Correia;0.0;0.0;0.0;0.0;0.0;0.0
220580 Luzilândia;855.0;1132.0;1269.0;723.0;1340.0;5319.0
220585 Madeiro;0.0;0.0;0.0;0.0;0.0;0.0
220590 Manoel Emídio;22.0;33.0;18.0;35.0;42.0;150.0
220595 Marcolândia;0.0;0.0;0.0;0.0;0.0;0.0
220600 Marcos Parente;0.0;0.0;0.0;0.0;0.0;0.0
220605 Massapê do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220610 Matias Olímpio;0.0;0.0;0.0;0.0;0.0;0.0
220620 Miguel Alves;0.0;0.0;0.0;0.0;0.0;0.0
220630 Miguel Leão;0.0;0.0;0.0;0.0;0.0;0.0
220635 Milton Brandão;0.0;0.0;0.0;0.0;0.0;0.0
220640 Monsenhor Gil;0.0;0.0;0.0;0.0;0.0;0.0
220650 Monsenhor Hipólito;0.0;0.0;0.0;0.0;0.0;0.0
220660 Monte Alegre do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220665 Morro Cabeça no Tempo;0.0;0.0;0.0;0.0;0.0;0.0
220667 Morro do Chapéu do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220669 Murici dos Portelas;0.0;0.0;0.0;0.0;0.0;0.0
220670 Nazaré do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220672 Nazária;0.0;0.0;0.0;0.0;0.0;0.0
220675 Nossa Senhora de Nazaré;0.0;0.0;0.0;0.0;0.0;0.0
220680 Nossa Senhora dos Remédios;0.0;0.0;0.0;0.0;0.0;0.0
220795 Nova Santa Rita;0.0;0.0;0.0;0.0;0.0;0.0
220690 Novo Oriente do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220695 Novo Santo Antônio;0.0;0.0;0.0;0.0;0.0;0.0
220700 Oeiras;1615.0;2077.0;1974.0;1364.0;1210.0;8240.0
220710 Olho D'Água do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220720 Padre Marcos;0.0;0.0;0.0;0.0;0.0;0.0
220730 Paes Landim;0.0;0.0;0.0;0.0;0.0;0.0
220735 Pajeú do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220740 Palmeira do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220750 Palmeirais;0.0;0.0;0.0;0.0;0.0;0.0
220755 Paquetá;0.0;0.0;0.0;0.0;0.0;0.0
220760 Parnaguá;14.0;0.0;0.0;0.0;0.0;14.0
220770 Parnaíba;6207.0;6986.0;7179.0;5315.0;6579.0;32266.0
220775 Passagem Franca do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220777 Patos do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220779 Pau D'Arco do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220780 Paulistana;440.0;648.0;740.0;605.0;833.0;3266.0
220785 Pavussu;0.0;0.0;0.0;0.0;0.0;0.0
220790 Pedro II;212.0;365.0;149.0;163.0;72.0;961.0
220793 Pedro Laurentino;0.0;0.0;0.0;0.0;0.0;0.0
220800 Picos;4078.0;4102.0;3479.0;2688.0;2971.0;17318.0
220810 Pimenteiras;0.0;0.0;0.0;0.0;0.0;0.0
220820 Pio IX;0.0;0.0;0.0;0.0;0.0;0.0
220830 Piracuruca;184.0;283.0;283.0;289.0;277.0;1316.0
220840 Piripiri;1716.0;2043.0;2503.0;1982.0;2175.0;10419.0
220850 Porto;0.0;0.0;0.0;0.0;0.0;0.0
220855 Porto Alegre do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220860 Prata do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220865 Queimada Nova;0.0;0.0;0.0;0.0;0.0;0.0
220870 Redenção do Gurguéia;0.0;0.0;0.0;0.0;0.0;0.0
220880 Regeneração;0.0;0.0;0.0;0.0;0.0;0.0
220885 Riacho Frio;0.0;0.0;0.0;0.0;0.0;0.0
220887 Ribeira do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220890 Ribeiro Gonçalves;0.0;0.0;0.0;0.0;0.0;0.0
220900 Rio Grande do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220910 Santa Cruz do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220915 Santa Cruz dos Milagres;0.0;0.0;0.0;0.0;0.0;0.0
220920 Santa Filomena;0.0;0.0;0.0;0.0;0.0;0.0
220930 Santa Luz;0.0;0.0;0.0;0.0;0.0;0.0
220937 Santa Rosa do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220935 Santana do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220940 Santo Antônio de Lisboa;0.0;0.0;0.0;0.0;0.0;0.0
220945 Santo Antônio dos Milagres;0.0;0.0;0.0;0.0;0.0;0.0
220950 Santo Inácio do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220955 São Braz do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220960 São Félix do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220965 São Francisco de Assis do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220970 São Francisco do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220975 São Gonçalo do Gurguéia;0.0;0.0;0.0;0.0;0.0;0.0
220980 São Gonçalo do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220985 São João da Canabrava;0.0;0.0;0.0;0.0;0.0;0.0
220987 São João da Fronteira;0.0;0.0;0.0;0.0;0.0;0.0
220990 São João da Serra;0.0;0.0;0.0;0.0;0.0;0.0
220995 São João da Varjota;0.0;0.0;0.0;0.0;0.0;0.0
220997 São João do Arraial;0.0;0.0;0.0;0.0;0.0;0.0
221000 São João do Piauí;265.0;408.0;341.0;414.0;506.0;1934.0
221005 São José do Divino;0.0;0.0;0.0;0.0;0.0;0.0
221010 São José do Peixe;0.0;0.0;0.0;0.0;0.0;0.0
221020 São José do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
